	artist_name	track_name	uri	num_listens	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
2669	LeeHi	BREATHE	spotify:track:06L1apH8kLF47dbhZ4Zg9A	9	0.609	0.246	8	-8.449	1	0.0376	0.784	0	0.0825	0.371	123.773	audio_features	06L1apH8kLF47dbhZ4Zg9A	https://api.spotify.com/v1/tracks/06L1apH8kLF47dbhZ4Zg9A	https://api.spotify.com/v1/audio-analysis/06L1apH8kLF47dbhZ4Zg9A	288993	4
2670	Lenny Kravitz	It Ain't Over 'Til It's Over	spotify:track:6VnpKLtfNH4Dk09YSGPSyR	2	0.679	0.568	6	-10.74	1	0.0423	0.422	0.00928	0.322	0.93	159.69	audio_features	6VnpKLtfNH4Dk09YSGPSyR	https://api.spotify.com/v1/tracks/6VnpKLtfNH4Dk09YSGPSyR	https://api.spotify.com/v1/audio-analysis/6VnpKLtfNH4Dk09YSGPSyR	242640	4
2671	Leon Thomas	Beg	spotify:track:3lRXoxtNXehoTBFinymrhE	64	0.742	0.669	6	-4.625	1	0.0608	0.374	0.000149	0.0958	0.73	135.626	audio_features	3lRXoxtNXehoTBFinymrhE	https://api.spotify.com/v1/tracks/3lRXoxtNXehoTBFinymrhE	https://api.spotify.com/v1/audio-analysis/3lRXoxtNXehoTBFinymrhE	213426	4
2672	Leon Thomas	Blessing	spotify:track:45zrnAiNUXD7MgDoKgfG8V	3	0.896	0.456	1	-8.408	1	0.0741	0.0519	0.000922	0.0874	0.702	146.324	audio_features	45zrnAiNUXD7MgDoKgfG8V	https://api.spotify.com/v1/tracks/45zrnAiNUXD7MgDoKgfG8V	https://api.spotify.com/v1/audio-analysis/45zrnAiNUXD7MgDoKgfG8V	111539	4
2673	Leon Thomas	Favorite	spotify:track:2HmpP4f48ptsSQVufmiW1m	49	0.616	0.459	8	-6.616	1	0.427	0.0598	5.08E-06	0.287	0.622	79.937	audio_features	2HmpP4f48ptsSQVufmiW1m	https://api.spotify.com/v1/tracks/2HmpP4f48ptsSQVufmiW1m	https://api.spotify.com/v1/audio-analysis/2HmpP4f48ptsSQVufmiW1m	213339	4
2674	Leopanforte	All I Need	spotify:track:5oW1pcGvOzt8Mfe1vbWeDm	2	0.717	0.501	10	-10.572	0	0.0327	0.00308	0	0.0632	0.306	126.035	audio_features	5oW1pcGvOzt8Mfe1vbWeDm	https://api.spotify.com/v1/tracks/5oW1pcGvOzt8Mfe1vbWeDm	https://api.spotify.com/v1/audio-analysis/5oW1pcGvOzt8Mfe1vbWeDm	243972	4
2675	Lesley Gore	It's My Party	spotify:track:1Pq47iFLC5U7j8xeNiNcuS	4	0.692	0.501	9	-11.708	1	0.0625	0.368	0	0.0393	0.961	128.388	audio_features	1Pq47iFLC5U7j8xeNiNcuS	https://api.spotify.com/v1/tracks/1Pq47iFLC5U7j8xeNiNcuS	https://api.spotify.com/v1/audio-analysis/1Pq47iFLC5U7j8xeNiNcuS	140000	4
2676	Leven Kali	EVERYTHING I WANT	spotify:track:7xaVK8LCtFkig2HKTrukwg	28	0.714	0.463	0	-9.172	0	0.114	0.224	1.89E-05	0.101	0.777	111.016	audio_features	7xaVK8LCtFkig2HKTrukwg	https://api.spotify.com/v1/tracks/7xaVK8LCtFkig2HKTrukwg	https://api.spotify.com/v1/audio-analysis/7xaVK8LCtFkig2HKTrukwg	139272	4
2677	Leven Kali	Thursday	spotify:track:1cPBPL1FlwRM7mYXixVmJB	31	0.314	0.399	5	-9.199	1	0.0501	0.692	0.00419	0.11	0.302	169.525	audio_features	1cPBPL1FlwRM7mYXixVmJB	https://api.spotify.com/v1/tracks/1cPBPL1FlwRM7mYXixVmJB	https://api.spotify.com/v1/audio-analysis/1cPBPL1FlwRM7mYXixVmJB	252867	4
2678	Liam Payne	Strip That Down	spotify:track:4Ro98RCK90oHqqSZUnTFq5	57	0.874	0.497	6	-5.484	1	0.0562	0.22	0	0.0761	0.542	106.023	audio_features	4Ro98RCK90oHqqSZUnTFq5	https://api.spotify.com/v1/tracks/4Ro98RCK90oHqqSZUnTFq5	https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5	204502	4
2679	Lifehouse	You And Me	spotify:track:0815caqt2Lytro5EIzMufT	35	0.459	0.427	7	-7.734	1	0.0267	0.114	0	0.168	0.354	139.902	audio_features	0815caqt2Lytro5EIzMufT	https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT	https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT	195493	3
2680	LightSkinKeisha	Ride Good	spotify:track:1CXP50I9secwDGhAnwLD1P	25	0.645	0.57	5	-6.733	0	0.0605	0.094	0	0.133	0.409	157.048	audio_features	1CXP50I9secwDGhAnwLD1P	https://api.spotify.com/v1/tracks/1CXP50I9secwDGhAnwLD1P	https://api.spotify.com/v1/audio-analysis/1CXP50I9secwDGhAnwLD1P	220377	4
2681	Lil Baby	Drip Too Hard (Lil Baby & Gunna)	spotify:track:78QR3Wp35dqAhFEc2qAGjE	17	0.897	0.662	1	-6.903	0	0.292	0.0852	0	0.534	0.389	112.511	audio_features	78QR3Wp35dqAhFEc2qAGjE	https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE	https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE	145543	4
2682	Lil Baby	Low Down	spotify:track:5m0yZ33oOy0yYBtdTXuxQe	64	0.962	0.619	10	-5.562	0	0.405	0.0354	0	0.083	0.154	127.958	audio_features	5m0yZ33oOy0yYBtdTXuxQe	https://api.spotify.com/v1/tracks/5m0yZ33oOy0yYBtdTXuxQe	https://api.spotify.com/v1/audio-analysis/5m0yZ33oOy0yYBtdTXuxQe	144652	4
2683	Lil Baby	Pop Out (feat. Nardo Wick)	spotify:track:0VOMBffX1llDu37yQUt3u3	3	0.474	0.576	1	-6.963	1	0.257	0.00248	0.000309	0.174	0.285	157.947	audio_features	0VOMBffX1llDu37yQUt3u3	https://api.spotify.com/v1/tracks/0VOMBffX1llDu37yQUt3u3	https://api.spotify.com/v1/audio-analysis/0VOMBffX1llDu37yQUt3u3	195197	4
2684	Lil Baby	Yes Indeed	spotify:track:6vN77lE9LK6HP2DewaN6HZ	34	0.963	0.346	5	-9.309	0	0.53	0.0355	0	0.108	0.562	119.957	audio_features	6vN77lE9LK6HP2DewaN6HZ	https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ	https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ	142273	4
2685	Lil Dicky	Freaky Friday (feat. Chris Brown)	spotify:track:10Igtw8bSDyyFs7KIsKngZ	4	0.755	0.599	8	-5.042	1	0.224	0.147	0	0.109	0.755	133.123	audio_features	10Igtw8bSDyyFs7KIsKngZ	https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ	https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ	216632	4
2686	Lil Durk	What Happened To Virgil (feat. Gunna)	spotify:track:7ohROa13QK43JBRqfCmz4P	4	0.795	0.526	6	-9.086	0	0.204	0.067	2.00E-06	0.134	0.194	140.037	audio_features	7ohROa13QK43JBRqfCmz4P	https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P	https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P	181393	4
2687	Lil Gotit	Freak	spotify:track:5SMZkWSrR89Z4xHKQRqWR5	30	0.952	0.301	10	-15.823	0	0.472	0.0517	0	0.0571	0.672	119.079	audio_features	5SMZkWSrR89Z4xHKQRqWR5	https://api.spotify.com/v1/tracks/5SMZkWSrR89Z4xHKQRqWR5	https://api.spotify.com/v1/audio-analysis/5SMZkWSrR89Z4xHKQRqWR5	137184	4
2688	Lil Jon	Bend Ova (feat. Tyga)	spotify:track:35x6JdLCr4VWWR5ShNoAWo	21	0.855	0.968	1	-3.278	1	0.157	0.0143	0.0025	0.0988	0.798	103.005	audio_features	35x6JdLCr4VWWR5ShNoAWo	https://api.spotify.com/v1/tracks/35x6JdLCr4VWWR5ShNoAWo	https://api.spotify.com/v1/audio-analysis/35x6JdLCr4VWWR5ShNoAWo	226107	4
2689	Lil Jon	Snap Yo Fingers	spotify:track:6o3s08kk2fQI37vxGZDrJ1	16	0.835	0.757	8	-5.029	0	0.23	0.00647	0	0.29	0.626	82.038	audio_features	6o3s08kk2fQI37vxGZDrJ1	https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1	https://api.spotify.com/v1/audio-analysis/6o3s08kk2fQI37vxGZDrJ1	274387	4
2690	Lil Jon & The East Side Boyz	Get Low	spotify:track:0r2Bul2NuCViraT2zX1l5j	68	0.521	0.625	1	-7.47	1	0.067	0.0301	0	0.121	0.136	101.019	audio_features	0r2Bul2NuCViraT2zX1l5j	https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j	https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j	334067	4
2691	Lil Jon & The East Side Boyz	Lovers And Friends	spotify:track:41PWz0hAiU9FqsmjR9Wh62	4	0.675	0.501	10	-6.183	1	0.22	0.0541	0	0.429	0.532	139.861	audio_features	41PWz0hAiU9FqsmjR9Wh62	https://api.spotify.com/v1/tracks/41PWz0hAiU9FqsmjR9Wh62	https://api.spotify.com/v1/audio-analysis/41PWz0hAiU9FqsmjR9Wh62	260600	4
2692	Lil Kayla	Make His Pockets Hurt	spotify:track:4MszwagGVhBYTJkXe0KOEp	3	0.938	0.665	11	-4.365	1	0.174	0.0189	0	0.0501	0.356	102.001	audio_features	4MszwagGVhBYTJkXe0KOEp	https://api.spotify.com/v1/tracks/4MszwagGVhBYTJkXe0KOEp	https://api.spotify.com/v1/audio-analysis/4MszwagGVhBYTJkXe0KOEp	170371	4
2693	Lil Nas X	INDUSTRY BABY (feat. Jack Harlow)	spotify:track:27NovPIUIRrOZoCHxABJwK	9	0.736	0.704	3	-7.409	0	0.0615	0.0203	0	0.0501	0.894	149.995	audio_features	27NovPIUIRrOZoCHxABJwK	https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK	https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK	212000	4
2694	Lil Nas X	MONTERO (Call Me By Your Name)	spotify:track:3BZEcbdtXQSo7OrvKRJ6mb	96	0.61	0.508	8	-6.682	0	0.152	0.297	0	0.384	0.758	178.818	audio_features	3BZEcbdtXQSo7OrvKRJ6mb	https://api.spotify.com/v1/tracks/3BZEcbdtXQSo7OrvKRJ6mb	https://api.spotify.com/v1/audio-analysis/3BZEcbdtXQSo7OrvKRJ6mb	137876	4
2695	Lil Nas X	MONTERO (Call Me By Your Name)	spotify:track:67BtfxlNbhBmCDR2L2l8qd	56	0.61	0.508	8	-6.682	0	0.152	0.297	0	0.384	0.758	178.818	audio_features	67BtfxlNbhBmCDR2L2l8qd	https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd	https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd	137876	4
2696	Lil Nas X	Old Town Road	spotify:track:53CJANUxooaqGOtdsBTh7O	6	0.908	0.517	1	-6.063	1	0.129	0.0361	1.73E-06	0.0949	0.471	136.019	audio_features	53CJANUxooaqGOtdsBTh7O	https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O	https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O	113013	4
2697	Lil Nas X	Panini	spotify:track:1000nHvUdawXuUHgBod4Wv	9	0.703	0.594	5	-6.146	0	0.0752	0.342	0	0.123	0.475	153.848	audio_features	1000nHvUdawXuUHgBod4Wv	https://api.spotify.com/v1/tracks/1000nHvUdawXuUHgBod4Wv	https://api.spotify.com/v1/audio-analysis/1000nHvUdawXuUHgBod4Wv	114893	4
2698	Lil Pump	Be Like Me (feat. Lil Wayne)	spotify:track:6flur5o18COKeafnjLHRiJ	11	0.948	0.396	5	-8.08	0	0.173	0.00335	0	0.192	0.593	104.006	audio_features	6flur5o18COKeafnjLHRiJ	https://api.spotify.com/v1/tracks/6flur5o18COKeafnjLHRiJ	https://api.spotify.com/v1/audio-analysis/6flur5o18COKeafnjLHRiJ	240000	4
2699	Lil Pump	Butterfly Doors	spotify:track:4NdXQlDTzxbOMkzJGWFtz3	11	0.925	0.397	5	-11.265	1	0.169	0.0889	5.12E-05	0.144	0.429	130.008	audio_features	4NdXQlDTzxbOMkzJGWFtz3	https://api.spotify.com/v1/tracks/4NdXQlDTzxbOMkzJGWFtz3	https://api.spotify.com/v1/audio-analysis/4NdXQlDTzxbOMkzJGWFtz3	132923	4
2700	Lil Pump	Gucci Gang	spotify:track:43ZyHQITOjhciSUUNPVRHc	5	0.936	0.523	5	-6.71	1	0.0597	0.239	0	0.117	0.699	119.889	audio_features	43ZyHQITOjhciSUUNPVRHc	https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc	https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc	124056	4
2701	Lil Rob	Summer Nights	spotify:track:6fVCBBlHif6zfqXAEHKJy8	51	0.472	0.672	10	-4.997	0	0.212	0.358	0	0.108	0.392	81.813	audio_features	6fVCBBlHif6zfqXAEHKJy8	https://api.spotify.com/v1/tracks/6fVCBBlHif6zfqXAEHKJy8	https://api.spotify.com/v1/audio-analysis/6fVCBBlHif6zfqXAEHKJy8	269160	4
2702	Lil Ronny Motha F	Throw Dat Ass in a Circle	spotify:track:6arUg3K5HihTtKjJxY8BhQ	11	0.893	0.7	11	-6.992	0	0.257	0.162	0	0.77	0.749	114.032	audio_features	6arUg3K5HihTtKjJxY8BhQ	https://api.spotify.com/v1/tracks/6arUg3K5HihTtKjJxY8BhQ	https://api.spotify.com/v1/audio-analysis/6arUg3K5HihTtKjJxY8BhQ	237819	4
2703	Lil Skies	Red Roses - Sober Rob & Oshi Remix	spotify:track:6NnVtgx8QOFYIKGTMmlNsA	2	0.656	0.717	7	-6.363	0	0.196	0.278	0	0.15	0.54	139.945	audio_features	6NnVtgx8QOFYIKGTMmlNsA	https://api.spotify.com/v1/tracks/6NnVtgx8QOFYIKGTMmlNsA	https://api.spotify.com/v1/audio-analysis/6NnVtgx8QOFYIKGTMmlNsA	217714	4
2704	Lil Tjay	Run It Up (feat. Offset & Moneybagg Yo)	spotify:track:1dg3qy5DjoJodawfOCgrTP	2	0.88	0.575	6	-6.091	1	0.163	0.415	0	0.109	0.671	120.031	audio_features	1dg3qy5DjoJodawfOCgrTP	https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP	https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP	232048	4
2705	Lil Uzi Vert	Baby Are You Home	spotify:track:6Q1NPLtp9IzcXmCutp3Qmo	2	0.653	0.546	5	-8.818	0	0.282	0.101	0	0.134	0.462	149.975	audio_features	6Q1NPLtp9IzcXmCutp3Qmo	https://api.spotify.com/v1/tracks/6Q1NPLtp9IzcXmCutp3Qmo	https://api.spotify.com/v1/audio-analysis/6Q1NPLtp9IzcXmCutp3Qmo	230296	4
2706	Lil Uzi Vert	Just Wanna Rock	spotify:track:4FyesJzVpA39hbYvcseO2d	27	0.486	0.545	11	-7.924	1	0.0336	0.0652	0.00474	0.0642	0.0385	150.187	audio_features	4FyesJzVpA39hbYvcseO2d	https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d	https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d	123891	4
2707	Lil Uzi Vert	The Way Life Goes (feat. Oh Wonder)	spotify:track:2eAZfqOm4EnOF9VvN50Tyc	5	0.703	0.757	1	-3.612	1	0.05	0.617	0	0.106	0.696	82.008	audio_features	2eAZfqOm4EnOF9VvN50Tyc	https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc	https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc	221747	4
2708	Lil Uzi Vert	Watch This - ARIZONATEARS Pluggnb Remix	spotify:track:0FA4wrjDJvJTTU8AepZTup	30	0.686	0.897	11	-7.18	0	0.0386	0.0103	0.103	0.153	0.355	129.975	audio_features	0FA4wrjDJvJTTU8AepZTup	https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup	https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup	163139	4
2709	Lil Uzi Vert	XO TOUR Llif3	spotify:track:2eMwDehkIC1j68U6FA3Eiq	47	0.732	0.75	11	-6.366	0	0.231	0.00264	0	0.109	0.401	155.096	audio_features	2eMwDehkIC1j68U6FA3Eiq	https://api.spotify.com/v1/tracks/2eMwDehkIC1j68U6FA3Eiq	https://api.spotify.com/v1/audio-analysis/2eMwDehkIC1j68U6FA3Eiq	182707	4
2710	Lil Uzi Vert	XO Tour Llif3	spotify:track:7GX5flRQZVHRAGd6B4TmDO	21	0.732	0.75	11	-6.366	0	0.231	0.00264	0	0.109	0.401	155.096	audio_features	7GX5flRQZVHRAGd6B4TmDO	https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO	https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO	182707	4
2711	Lil Vada	Eat It Up	spotify:track:1PRLHyaN0XmTiXhBI6Tol2	32	0.954	0.742	10	-4.724	0	0.301	0.0536	0	0.0973	0.641	112.134	audio_features	1PRLHyaN0XmTiXhBI6Tol2	https://api.spotify.com/v1/tracks/1PRLHyaN0XmTiXhBI6Tol2	https://api.spotify.com/v1/audio-analysis/1PRLHyaN0XmTiXhBI6Tol2	129724	4
2712	Lil Wayne	A Milli	spotify:track:6ScJMrlpiLfZUGtWp4QIVt	15	0.674	0.695	6	-8.636	0	0.278	0.0387	0.00202	0.194	0.773	151.486	audio_features	6ScJMrlpiLfZUGtWp4QIVt	https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt	https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt	221840	4
2713	Lil Wayne	How To Love	spotify:track:36IZGm2IuECLTxMKa9qajO	5	0.644	0.661	11	-6.093	1	0.0418	0.000177	5.14E-06	0.108	0.272	154.001	audio_features	36IZGm2IuECLTxMKa9qajO	https://api.spotify.com/v1/tracks/36IZGm2IuECLTxMKa9qajO	https://api.spotify.com/v1/audio-analysis/36IZGm2IuECLTxMKa9qajO	240307	4
2714	Lil Wayne	How To Love	spotify:track:4aX4Oycsk1fhHIee1zqsDe	19	0.644	0.661	11	-6.093	1	0.0418	0.000177	5.14E-06	0.108	0.272	154.001	audio_features	4aX4Oycsk1fhHIee1zqsDe	https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe	https://api.spotify.com/v1/audio-analysis/4aX4Oycsk1fhHIee1zqsDe	240307	4
2715	Lil Wayne	How To Love	spotify:track:5W7BcYDIaeXnpG3e39T7hJ	13	0.644	0.661	11	-6.093	1	0.0418	0.000177	5.23E-06	0.108	0.272	153.992	audio_features	5W7BcYDIaeXnpG3e39T7hJ	https://api.spotify.com/v1/tracks/5W7BcYDIaeXnpG3e39T7hJ	https://api.spotify.com/v1/audio-analysis/5W7BcYDIaeXnpG3e39T7hJ	240307	4
2716	Lil Wayne	Lollipop	spotify:track:4P7VFiaZb3xrXoqGwZXC3J	54	0.829	0.428	0	-9.469	1	0.0831	0.056	0.00413	0.137	0.45	148.075	audio_features	4P7VFiaZb3xrXoqGwZXC3J	https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J	https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J	299333	4
2717	Lil Wayne	Love Me	spotify:track:2XHzzp1j4IfTNp1FTn7YFg	97	0.669	0.634	11	-6.476	1	0.0327	0.0125	0	0.0946	0.496	124.906	audio_features	2XHzzp1j4IfTNp1FTn7YFg	https://api.spotify.com/v1/tracks/2XHzzp1j4IfTNp1FTn7YFg	https://api.spotify.com/v1/audio-analysis/2XHzzp1j4IfTNp1FTn7YFg	255053	4
2718	Lil Wayne	Love Me	spotify:track:7tGlzXJv6GD5e5qlu5YmDg	32	0.674	0.608	8	-6.628	0	0.0334	0.0119	0	0.103	0.464	124.952	audio_features	7tGlzXJv6GD5e5qlu5YmDg	https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg	https://api.spotify.com/v1/audio-analysis/7tGlzXJv6GD5e5qlu5YmDg	253440	4
2719	Lil Wayne	Mirror	spotify:track:5hUYsaOyMY32yjRXeuQwGj	27	0.328	0.622	5	-7.291	0	0.0866	0.858	0	0.104	0.401	74.267	audio_features	5hUYsaOyMY32yjRXeuQwGj	https://api.spotify.com/v1/tracks/5hUYsaOyMY32yjRXeuQwGj	https://api.spotify.com/v1/audio-analysis/5hUYsaOyMY32yjRXeuQwGj	228093	4
2720	Lil Wayne	Mrs. Officer	spotify:track:0EHR9OObFtjlhQB8wSt1m7	53	0.92	0.553	6	-5.068	1	0.191	0.236	0	0.0767	0.947	112.022	audio_features	0EHR9OObFtjlhQB8wSt1m7	https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7	https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7	286907	5
2721	Lil Wayne	Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)	spotify:track:4dASQiO1Eoo3RJvt74FtXB	5	0.502	0.786	9	-4.378	0	0.317	0.255	0	0.65	0.739	169.021	audio_features	4dASQiO1Eoo3RJvt74FtXB	https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB	https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB	243491	4
2722	Lil Wayne	Uproar	spotify:track:3wScL5W8H40zzCKN0atfBk	3	0.743	0.87	1	-2.188	1	0.212	0.0595	0	0.299	0.884	99.079	audio_features	3wScL5W8H40zzCKN0atfBk	https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk	https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk	194184	4
2723	Lil Yachty	NBAYOUNGBOAT	spotify:track:6K2anECyrckidwf5wxS78Q	2	0.769	0.807	11	-2.966	1	0.306	0.0515	0	0.111	0.364	82.422	audio_features	6K2anECyrckidwf5wxS78Q	https://api.spotify.com/v1/tracks/6K2anECyrckidwf5wxS78Q	https://api.spotify.com/v1/audio-analysis/6K2anECyrckidwf5wxS78Q	139845	4
2724	Lil Yachty	Never Did Coke (feat. Swae Lee)	spotify:track:17y7KXMaHfV9V8q8BDZuz7	5	0.501	0.55	1	-6.552	1	0.404	0.0438	0	0.275	0.339	72.018	audio_features	17y7KXMaHfV9V8q8BDZuz7	https://api.spotify.com/v1/tracks/17y7KXMaHfV9V8q8BDZuz7	https://api.spotify.com/v1/audio-analysis/17y7KXMaHfV9V8q8BDZuz7	183314	3
2725	Lil Yachty	pRETTy	spotify:track:6vDyzD9o8aYhR1963oJpkO	24	0.44	0.661	5	-7.118	1	0.124	0.418	0.00264	0.621	0.61	127.892	audio_features	6vDyzD9o8aYhR1963oJpkO	https://api.spotify.com/v1/tracks/6vDyzD9o8aYhR1963oJpkO	https://api.spotify.com/v1/audio-analysis/6vDyzD9o8aYhR1963oJpkO	162209	4
2726	Lil' Flip	Sunshine (feat. Lea)	spotify:track:4s0o8TJHfX9LLHa0umnOzT	39	0.814	0.387	0	-9.867	1	0.0946	0.0248	0	0.131	0.792	93.961	audio_features	4s0o8TJHfX9LLHa0umnOzT	https://api.spotify.com/v1/tracks/4s0o8TJHfX9LLHa0umnOzT	https://api.spotify.com/v1/audio-analysis/4s0o8TJHfX9LLHa0umnOzT	225173	4
2727	Lil' Kim	Crush on You	spotify:track:1bb6bROP3OXMHcPw84MtmN	11	0.827	0.635	11	-6.77	0	0.251	0.278	0.000119	0.109	0.766	88.87	audio_features	1bb6bROP3OXMHcPw84MtmN	https://api.spotify.com/v1/tracks/1bb6bROP3OXMHcPw84MtmN	https://api.spotify.com/v1/audio-analysis/1bb6bROP3OXMHcPw84MtmN	275640	4
2728	Lil' Kim	Crush on You (feat. Lil' Cease) - Remix	spotify:track:2LP2uDQQ7eLMcUVE4aOpAV	3	0.748	0.693	11	-7.832	0	0.278	0.282	0	0.123	0.768	88.802	audio_features	2LP2uDQQ7eLMcUVE4aOpAV	https://api.spotify.com/v1/tracks/2LP2uDQQ7eLMcUVE4aOpAV	https://api.spotify.com/v1/audio-analysis/2LP2uDQQ7eLMcUVE4aOpAV	275947	4
2729	Lila Iké	Stars Align	spotify:track:6fhKMr6Yy8hUr28tmWsejh	4	0.683	0.609	10	-7.611	0	0.0843	0.0564	0	0.221	0.714	83.953	audio_features	6fhKMr6Yy8hUr28tmWsejh	https://api.spotify.com/v1/tracks/6fhKMr6Yy8hUr28tmWsejh	https://api.spotify.com/v1/audio-analysis/6fhKMr6Yy8hUr28tmWsejh	201523	4
2730	Lily James	A Dream Is a Wish Your Heart Makes	spotify:track:3s6nfqfT6kyLBT10vs0M4l	6	0.274	0.0724	4	-18.279	1	0.0395	0.948	1.45E-06	0.0801	0.195	139.381	audio_features	3s6nfqfT6kyLBT10vs0M4l	https://api.spotify.com/v1/tracks/3s6nfqfT6kyLBT10vs0M4l	https://api.spotify.com/v1/audio-analysis/3s6nfqfT6kyLBT10vs0M4l	120547	5
2731	Limbo	Airplane Mode	spotify:track:57ifn7s0IPnqCgXXHXQCHL	91	0.665	0.373	7	-10.631	1	0.158	0.852	0.118	0.108	0.07	119.905	audio_features	57ifn7s0IPnqCgXXHXQCHL	https://api.spotify.com/v1/tracks/57ifn7s0IPnqCgXXHXQCHL	https://api.spotify.com/v1/audio-analysis/57ifn7s0IPnqCgXXHXQCHL	164113	4
2732	Limbo	Airplane Mode	spotify:track:69GQG5cXGUFq4dqCbExWui	8	0.636	0.299	4	-13.717	0	0.198	0.88	0.114	0.108	0.0646	119.919	audio_features	69GQG5cXGUFq4dqCbExWui	https://api.spotify.com/v1/tracks/69GQG5cXGUFq4dqCbExWui	https://api.spotify.com/v1/audio-analysis/69GQG5cXGUFq4dqCbExWui	164000	4
2733	Limbo	Airplane Mode	spotify:track:7c0ss9FGSyXGNczL4gV75a	21	0.636	0.299	4	-13.717	0	0.198	0.88	0.114	0.108	0.0646	119.919	audio_features	7c0ss9FGSyXGNczL4gV75a	https://api.spotify.com/v1/tracks/7c0ss9FGSyXGNczL4gV75a	https://api.spotify.com/v1/audio-analysis/7c0ss9FGSyXGNczL4gV75a	164000	4
2734	Lindsey Lomis	Simple Love	spotify:track:5b4Poxp26GdOf5vjouzZrA	23	0.703	0.423	5	-8.708	1	0.0385	0.62	0.00751	0.118	0.642	77.994	audio_features	5b4Poxp26GdOf5vjouzZrA	https://api.spotify.com/v1/tracks/5b4Poxp26GdOf5vjouzZrA	https://api.spotify.com/v1/audio-analysis/5b4Poxp26GdOf5vjouzZrA	235677	4
2735	Little Anthony & The Imperials	I'm Still in Love with You	spotify:track:6XZOsPaHcqA32w6GfNVT0x	2	0.582	0.272	0	-16.44	1	0.0278	0.879	1.06E-06	0.121	0.355	104.711	audio_features	6XZOsPaHcqA32w6GfNVT0x	https://api.spotify.com/v1/tracks/6XZOsPaHcqA32w6GfNVT0x	https://api.spotify.com/v1/audio-analysis/6XZOsPaHcqA32w6GfNVT0x	150800	3
